gameDate,gameId,homeTeam,awayTeam,stadium
20240315,20240315WOSK02024,SK,WO,문학
20240316,20240316HHLT02024,LT,HH,사직
20240316,20240316KTHT02024,HT,KT,광주
20240316,20240316NCSS02024,SS,NC,대구
20240316,20240316OBSK02024,SK,OB,문학
20240316,20240316WOLG02024,LG,WO,잠실
20240317,20240317HHLT02024,LT,HH,사직
20240317,20240317KTHT02024,HT,KT,광주
20240317,20240317NCSS02024,SS,NC,대구
20240317,20240317OBSK02024,SK,OB,문학
20240318,20240318LTKT02024,KT,LT,수원
20240318,20240318OBHH02024,HH,OB,한밭
20240318,20240318NCSK02024,SK,NC,문학
20240318,20240318SSHT02024,HT,SS,광주
20240319,20240319NCSK02024,SK,NC,문학
20240319,20240319OBHH02024,HH,OB,한밭
20240319,20240319SSHT02024,HT,SS,광주
20240319,20240319WOLG02024,LG,WO,잠실
20240319,20240319BS1,,,
20240321,20240321BL1,,,
20240323,20240323HHLG02024,LG,HH,잠실
20240323,20240323LTSK02024,SK,LT,문학
20240323,20240323OBNC02024,NC,OB,창원
20240323,20240323SSKT02024,KT,SS,수원
20240323,20240323WOHT02024,HT,WO,광주
20240324,20240324HHLG02024,LG,HH,잠실
20240324,20240324LTSK02024,SK,LT,문학
20240324,20240324OBNC02024,NC,OB,창원
20240324,20240324SSKT02024,KT,SS,수원
20240326,20240326BL1,,,
20240326,20240326HHSK02024,SK,HH,문학
20240326,20240326LTHT02024,HT,LT,광주
20240326,20240326OBKT02024,KT,OB,수원
20240326,20240326SSLG02024,LG,SS,잠실
20240326,20240326WONC02024,NC,WO,창원
20240327,20240327BL1,,,
20240327,20240327HHSK02024,SK,HH,문학
20240327,20240327LTHT02024,HT,LT,광주
20240327,20240327OBKT02024,KT,OB,수원
20240327,20240327SSLG02024,LG,SS,잠실
20240327,20240327WONC02024,NC,WO,창원
20240328,20240328BL1,,,
20240328,20240328HHSK02024,SK,HH,문학
20240328,20240328OBKT02024,KT,OB,수원
20240328,20240328SSLG02024,LG,SS,잠실
20240329,20240329BL1,,,
20240329,20240329HTOB02024,OB,HT,잠실
20240329,20240329KTHH02024,HH,KT,한밭
20240329,20240329LGWO02024,WO,LG,고척
20240329,20240329NCLT02024,LT,NC,사직
20240329,20240329SKSS02024,SS,SK,대구
20240330,20240330KTHH02024,HH,KT,한밭
20240330,20240330HTOB02024,OB,HT,잠실
20240330,20240330LGWO02024,WO,LG,고척
20240330,20240330NCLT02024,LT,NC,사직
20240330,20240330SKSS02024,SS,SK,대구
20240331,20240331HTOB02024,OB,HT,잠실
20240331,20240331KTHH02024,HH,KT,한밭
20240331,20240331LGWO02024,WO,LG,고척
20240331,20240331NCLT02024,LT,NC,사직
20240331,20240331SKSS02024,SS,SK,대구
20240402,20240402BL1,,,
20240402,20240402HTKT02024,KT,HT,수원
20240402,20240402LTHH02024,HH,LT,한밭
20240402,20240402NCLG02024,LG,NC,잠실
20240402,20240402OBSK02024,SK,OB,문학
20240402,20240402WOSS02024,SS,WO,대구
20240403,20240403BL1,,,
20240403,20240403HTKT02024,KT,HT,수원
20240403,20240403NCLG02024,LG,NC,잠실
20240403,20240403OBSK02024,SK,OB,문학
20240404,20240404BL1,,,
20240404,20240404HTKT02024,KT,HT,수원
20240404,20240404LTHH02024,HH,LT,한밭
20240404,20240404NCLG02024,LG,NC,잠실
20240404,20240404OBSK02024,SK,OB,문학
20240404,20240404WOSS02024,SS,WO,대구
20240405,20240405BL1,,,
20240405,20240405HHWO02024,WO,HH,고척
20240405,20240405KTLG02024,LG,KT,잠실
20240405,20240405OBLT02024,LT,OB,사직
20240405,20240405SKNC02024,NC,SK,창원
20240405,20240405SSHT02024,HT,SS,광주
20240406,20240406HHWO02024,WO,HH,고척
20240406,20240406KTLG02024,LG,KT,잠실
20240406,20240406OBLT02024,LT,OB,사직
20240406,20240406SKNC02024,NC,SK,창원
20240406,20240406SSHT02024,HT,SS,광주
20240407,20240407HHWO02024,WO,HH,고척
20240407,20240407KTLG02024,LG,KT,잠실
20240407,20240407OBLT02024,LT,OB,사직
20240407,20240407SKNC02024,NC,SK,창원
20240407,20240407SSHT02024,HT,SS,광주
20240409,20240409BL1,,,
20240409,20240409HHOB02024,OB,HH,잠실
20240409,20240409KTNC02024,NC,KT,창원
20240409,20240409LGHT02024,HT,LG,광주
20240409,20240409SSLT02024,LT,SS,사직
20240409,20240409WOSK02024,SK,WO,문학
20240410,20240410HHOB02024,OB,HH,잠실
20240410,20240410KTNC02024,NC,KT,창원
20240410,20240410LGHT02024,HT,LG,광주
20240410,20240410SSLT02024,LT,SS,사직
20240410,20240410WOSK02024,SK,WO,문학
20240411,20240411BL1,,,
20240411,20240411HHOB02024,OB,HH,잠실
20240411,20240411KTNC02024,NC,KT,창원
20240411,20240411LGHT02024,HT,LG,광주
20240411,20240411SSLT02024,LT,SS,사직
20240411,20240411WOSK02024,SK,WO,문학
20240412,20240412BL1,,,
20240412,20240412HTHH02024,HH,HT,한밭
20240412,20240412LGOB02024,OB,LG,잠실
20240412,20240412LTWO02024,WO,LT,고척
20240412,20240412NCSS02024,SS,NC,대구
20240412,20240412SKKT02024,KT,SK,수원
20240413,20240413HTHH02024,HH,HT,한밭
20240413,20240413LGOB02024,OB,LG,잠실
20240413,20240413LTWO02024,WO,LT,고척
20240413,20240413NCSS02024,SS,NC,대구
20240413,20240413SKKT02024,KT,SK,수원
20240414,20240414HTHH02024,HH,HT,한밭
20240414,20240414LGOB02024,OB,LG,잠실
20240414,20240414LTWO02024,WO,LT,고척
20240414,20240414NCSS02024,SS,NC,대구
20240414,20240414SKKT02024,KT,SK,수원
20240416,20240416BL1,,,
20240416,20240416HHNC02024,NC,HH,창원
20240416,20240416HTSK02024,SK,HT,문학
20240416,20240416KTWO02024,WO,KT,고척
20240416,20240416LTLG02024,LG,LT,잠실
20240416,20240416OBSS02024,SS,OB,대구
20240417,20240417BL1,,,
20240417,20240417HHNC02024,NC,HH,창원
20240417,20240417HTSK02024,SK,HT,문학
20240417,20240417KTWO02024,WO,KT,고척
20240417,20240417LTLG02024,LG,LT,잠실
20240417,20240417OBSS02024,SS,OB,대구
20240418,20240418BL1,,,
20240418,20240418HTSK02024,SK,HT,문학
20240418,20240418KTWO02024,WO,KT,고척
20240418,20240418LTLG02024,LG,LT,잠실
20240418,20240418OBSS02024,SS,OB,대구
20240419,20240419BL1,,,
20240419,20240419KTLT02024,LT,KT,사직
20240419,20240419LGSK02024,SK,LG,문학
20240419,20240419NCHT02024,HT,NC,광주
20240419,20240419SSHH02024,HH,SS,한밭
20240419,20240419WOOB02024,OB,WO,잠실
20240420,20240420NCHT02024,HT,NC,광주
20240420,20240420SSHH02024,HH,SS,한밭
20240421,20240421KTLT12024,LT,KT,사직
20240421,20240421LGSK12024,SK,LG,문학
20240421,20240421NCHT02024,HT,NC,광주
20240421,20240421SSHH02024,HH,SS,한밭
20240421,20240421WOOB12024,OB,WO,잠실
20240421,20240421LGSK22024,SK,LG,문학
20240421,20240421WOOB22024,OB,WO,잠실
20240421,20240421KTLT22024,LT,KT,사직
20240423,20240423BL1,,,
20240423,20240423HHKT02024,KT,HH,수원
20240423,20240423HTWO02024,WO,HT,고척
20240423,20240423LGSS02024,SS,LG,대구
20240423,20240423NCOB02024,OB,NC,잠실
20240424,20240424BL1,,,
20240424,20240424HHKT02024,KT,HH,수원
20240424,20240424HTWO02024,WO,HT,고척
20240424,20240424LGSS02024,SS,LG,대구
20240424,20240424NCOB02024,OB,NC,잠실
20240424,20240424SKLT02024,LT,SK,사직
20240425,20240425BL2,,,
20240425,20240425HHKT02024,KT,HH,수원
20240425,20240425HTWO02024,WO,HT,고척
20240425,20240425LGSS02024,SS,LG,대구
20240425,20240425NCOB02024,OB,NC,잠실
20240425,20240425SKLT02024,LT,SK,사직
20240426,20240426BL1,,,
20240426,20240426HTLG02024,LG,HT,잠실
20240426,20240426KTSK02024,SK,KT,문학
20240426,20240426LTNC02024,NC,LT,창원
20240426,20240426OBHH02024,HH,OB,한밭
20240426,20240426SSWO02024,WO,SS,고척
20240427,20240427HTLG02024,LG,HT,잠실
20240427,20240427KTSK02024,SK,KT,문학
20240427,20240427LTNC02024,NC,LT,창원
20240427,20240427OBHH02024,HH,OB,한밭
20240427,20240427SSWO02024,WO,SS,고척
20240428,20240428HTLG02024,LG,HT,잠실
20240428,20240428KTSK02024,SK,KT,문학
20240428,20240428LTNC02024,NC,LT,창원
20240428,20240428OBHH02024,HH,OB,한밭
20240428,20240428SSWO02024,WO,SS,고척
20240430,20240430BL1,,,
20240430,20240430KTHT02024,HT,KT,광주
20240430,20240430LGNC02024,NC,LG,창원
20240430,20240430SKHH02024,HH,SK,한밭
20240430,20240430SSOB02024,OB,SS,잠실
20240430,20240430WOLT02024,LT,WO,사직
20240501,20240501KTHT02024,HT,KT,광주
20240501,20240501LGNC02024,NC,LG,창원
20240501,20240501SKHH02024,HH,SK,한밭
20240501,20240501SSOB02024,OB,SS,잠실
20240501,20240501WOLT02024,LT,WO,사직
20240502,20240502BL1,,,
20240502,20240502KTHT02024,HT,KT,광주
20240502,20240502LGNC02024,NC,LG,창원
20240502,20240502SKHH02024,HH,SK,한밭
20240502,20240502SSOB02024,OB,SS,잠실
20240502,20240502WOLT02024,LT,WO,사직
20240503,20240503BL1,,,
20240503,20240503HHHT02024,HT,HH,광주
20240503,20240503LTSS02024,SS,LT,대구
20240503,20240503NCSK02024,SK,NC,문학
20240503,20240503OBLG02024,LG,OB,잠실
20240503,20240503WOKT02024,KT,WO,수원
20240504,20240504OBLG02024,LG,OB,잠실
20240504,20240504HHHT02024,HT,HH,광주
20240504,20240504LTSS02024,SS,LT,대구
20240504,20240504NCSK02024,SK,NC,문학
20240504,20240504WOKT02024,KT,WO,수원
20240507,20240507BL1,,,
20240507,20240507OBWO02024,WO,OB,고척
20240507,20240507SKLG02024,LG,SK,잠실
20240508,20240508BL1,,,
20240508,20240508HHLT02024,LT,HH,사직
20240508,20240508HTSS02024,SS,HT,대구
20240508,20240508NCKT02024,KT,NC,수원
20240508,20240508OBWO02024,WO,OB,고척
20240508,20240508SKLG02024,LG,SK,잠실
20240509,20240509BL1,,,
20240509,20240509HHLT02024,LT,HH,사직
20240509,20240509HTSS02024,SS,HT,대구
20240509,20240509NCKT02024,KT,NC,수원
20240509,20240509OBWO02024,WO,OB,고척
20240509,20240509SKLG02024,LG,SK,잠실
20240510,20240510BL2,,,
20240510,20240510KTOB02024,OB,KT,잠실
20240510,20240510LGLT02024,LT,LG,사직
20240510,20240510SKHT02024,HT,SK,광주
20240510,20240510SSNC02024,NC,SS,창원
20240510,20240510WOHH02024,HH,WO,한밭
20240511,20240511WOHH02024,HH,WO,한밭
20240511,20240511LGLT02024,LT,LG,사직
20240511,20240511SSNC02024,NC,SS,창원
20240512,20240512KTOB12024,OB,KT,잠실
20240512,20240512LGLT02024,LT,LG,사직
20240512,20240512SKHT12024,HT,SK,광주
20240512,20240512SSNC02024,NC,SS,창원
20240512,20240512WOHH02024,HH,WO,한밭
20240512,20240512KTOB22024,OB,KT,잠실
20240512,20240512SKHT22024,HT,SK,광주
20240514,20240514BL1,,,
20240514,20240514LTKT02024,KT,LT,수원
20240514,20240514NCHH02024,HH,NC,한밭
20240514,20240514OBHT02024,HT,OB,광주
20240514,20240514SSSK02024,SK,SS,문학
20240514,20240514WOLG02024,LG,WO,잠실
20240515,20240515NCHH02024,HH,NC,한밭
20240515,20240515OBHT02024,HT,OB,광주
20240516,20240516BL1,,,
20240516,20240516LTKT02024,KT,LT,수원
20240516,20240516NCHH02024,HH,NC,한밭
20240516,20240516OBHT02024,HT,OB,광주
20240516,20240516SSSK02024,SK,SS,문학
20240516,20240516WOLG02024,LG,WO,잠실
20240517,20240517BL1,,,
20240517,20240517HHSS02024,SS,HH,대구
20240517,20240517HTNC02024,NC,HT,창원
20240517,20240517LGKT02024,KT,LG,수원
20240517,20240517LTOB02024,OB,LT,잠실
20240517,20240517SKWO02024,WO,SK,고척
20240518,20240518HHSS02024,SS,HH,대구
20240518,20240518HTNC02024,NC,HT,창원
20240518,20240518LGKT02024,KT,LG,수원
20240518,20240518LTOB02024,OB,LT,잠실
20240518,20240518SKWO02024,WO,SK,고척
20240519,20240519HHSS02024,SS,HH,대구
20240519,20240519HTNC02024,NC,HT,창원
20240519,20240519LGKT02024,KT,LG,수원
20240519,20240519LTOB02024,OB,LT,잠실
20240519,20240519SKWO02024,WO,SK,고척
20240521,20240521BL1,,,
20240521,20240521HTLT02024,LT,HT,사직
20240521,20240521KTSS02024,SS,KT,대구
20240521,20240521LGHH02024,HH,LG,한밭
20240521,20240521NCWO02024,WO,NC,고척
20240521,20240521SKOB02024,OB,SK,잠실
20240522,20240522BL1,,,
20240522,20240522HTLT02024,LT,HT,사직
20240522,20240522KTSS02024,SS,KT,대구
20240522,20240522LGHH02024,HH,LG,한밭
20240522,20240522NCWO02024,WO,NC,고척
20240522,20240522SKOB02024,OB,SK,잠실
20240523,20240523BL1,,,
20240523,20240523HTLT02024,LT,HT,사직
20240523,20240523KTSS02024,SS,KT,대구
20240523,20240523LGHH02024,HH,LG,한밭
20240523,20240523NCWO02024,WO,NC,고척
20240523,20240523SKOB02024,OB,SK,잠실
20240524,20240524BL1,,,
20240524,20240524HHSK02024,SK,HH,문학
20240524,20240524NCLG02024,LG,NC,잠실
20240524,20240524OBHT02024,HT,OB,광주
20240524,20240524SSLT02024,LT,SS,사직
20240524,20240524WOKT02024,KT,WO,수원
20240525,20240525NCLG02024,LG,NC,잠실
20240525,20240525OBHT02024,HT,OB,광주
20240525,20240525HHSK02024,SK,HH,문학
20240525,20240525SSLT02024,LT,SS,사직
20240525,20240525WOKT02024,KT,WO,수원
20240526,20240526NCLG02024,LG,NC,잠실
20240526,20240526OBHT02024,HT,OB,광주
20240526,20240526SSLT02024,LT,SS,사직
20240528,20240528BL2,,,
20240528,20240528HTNC02024,NC,HT,창원
20240528,20240528KTOB02024,OB,KT,잠실
20240528,20240528LGSK02024,SK,LG,문학
20240528,20240528LTHH02024,HH,LT,한밭
20240528,20240528WOSS02024,SS,WO,대구
20240529,20240529BL1,,,
20240529,20240529HTNC02024,NC,HT,창원
20240529,20240529KTOB02024,OB,KT,잠실
20240529,20240529LGSK02024,SK,LG,문학
20240529,20240529LTHH02024,HH,LT,한밭
20240529,20240529WOSS02024,SS,WO,대구
20240530,20240530BL1,,,
20240530,20240530HTNC02024,NC,HT,창원
20240530,20240530KTOB02024,OB,KT,잠실
20240530,20240530LGSK02024,SK,LG,문학
20240530,20240530LTHH02024,HH,LT,한밭
20240530,20240530WOSS02024,SS,WO,대구
20240531,20240531BL1,,,
20240531,20240531HHSS02024,SS,HH,대구
20240531,20240531KTHT02024,HT,KT,광주
20240531,20240531LGOB02024,OB,LG,잠실
20240531,20240531NCLT02024,LT,NC,사직
20240531,20240531SKWO02024,WO,SK,고척
20240601,20240601BB1,,,수원 kt 위즈 파크
20240601,20240601HHSS02024,SS,HH,대구
20240601,20240601KTHT02024,HT,KT,광주
20240601,20240601LGOB02024,OB,LG,잠실
20240601,20240601NCLT02024,LT,NC,사직
20240601,20240601SKWO02024,WO,SK,고척
20240602,20240602LGOB02024,OB,LG,잠실
20240602,20240602SKWO02024,WO,SK,고척
20240602,20240602HHSS02024,SS,HH,대구
20240602,20240602KTHT02024,HT,KT,광주
20240602,20240602NCLT02024,LT,NC,사직
20240604,20240604BL1,,,
20240604,20240604HHKT02024,KT,HH,수원
20240604,20240604LTHT02024,HT,LT,광주
20240604,20240604OBNC02024,NC,OB,창원
20240604,20240604SSSK02024,SK,SS,문학
20240604,20240604WOLG02024,LG,WO,잠실
20240605,20240605BL1,,,
20240605,20240605HHKT02024,KT,HH,수원
20240605,20240605LTHT02024,HT,LT,광주
20240605,20240605OBNC02024,NC,OB,창원
20240605,20240605SSSK02024,SK,SS,문학
20240605,20240605WOLG02024,LG,WO,잠실
20240606,20240606LTHT02024,HT,LT,광주
20240606,20240606SSSK02024,SK,SS,문학
20240606,20240606HHKT02024,KT,HH,수원
20240606,20240606OBNC02024,NC,OB,창원
20240606,20240606WOLG02024,LG,WO,잠실
20240607,20240607BL1,,,
20240607,20240607HTOB02024,OB,HT,잠실
20240607,20240607LGKT02024,KT,LG,수원
20240607,20240607NCHH02024,HH,NC,한밭
20240607,20240607SKLT02024,LT,SK,사직
20240607,20240607SSWO02024,WO,SS,고척
20240608,20240608HTOB02024,OB,HT,잠실
20240608,20240608LGKT02024,KT,LG,수원
20240608,20240608NCHH02024,HH,NC,한밭
20240608,20240608SSWO02024,WO,SS,고척
20240609,20240609SKLT12024,LT,SK,사직
20240609,20240609SSWO02024,WO,SS,고척
20240609,20240609HTOB02024,OB,HT,잠실
20240609,20240609LGKT02024,KT,LG,수원
20240609,20240609NCHH02024,HH,NC,한밭
20240609,20240609SKLT22024,LT,SK,사직
20240611,20240611BL1,,,
20240611,20240611HHOB02024,OB,HH,잠실
20240611,20240611HTSK02024,SK,HT,문학
20240611,20240611KTNC02024,NC,KT,창원
20240611,20240611LGSS02024,SS,LG,대구
20240611,20240611WOLT02024,LT,WO,사직
20240612,20240612BL1,,,
20240612,20240612HHOB02024,OB,HH,잠실
20240612,20240612HTSK02024,SK,HT,문학
20240612,20240612KTNC02024,NC,KT,창원
20240612,20240612LGSS02024,SS,LG,대구
20240612,20240612WOLT02024,LT,WO,사직
20240613,20240613BL1,,,
20240613,20240613HHOB02024,OB,HH,잠실
20240613,20240613HTSK02024,SK,HT,문학
20240613,20240613KTNC02024,NC,KT,창원
20240613,20240613LGSS02024,SS,LG,대구
20240613,20240613WOLT02024,LT,WO,사직
20240614,20240614BL1,,,
20240614,20240614HTKT02024,KT,HT,수원
20240614,20240614LTLG02024,LG,LT,잠실
20240614,20240614OBWO02024,WO,OB,고척
20240614,20240614SKHH02024,HH,SK,한밭
20240614,20240614SSNC02024,NC,SS,창원
20240615,20240615HTKT02024,KT,HT,수원
20240615,20240615LTLG02024,LG,LT,잠실
20240615,20240615OBWO02024,WO,OB,고척
20240615,20240615SKHH02024,HH,SK,한밭
20240615,20240615SSNC02024,NC,SS,창원
20240616,20240616OBWO02024,WO,OB,고척
20240616,20240616HTKT02024,KT,HT,수원
20240616,20240616LTLG02024,LG,LT,잠실
20240616,20240616SKHH02024,HH,SK,한밭
20240616,20240616SSNC02024,NC,SS,창원
20240618,20240618BL1,,,
20240618,20240618LGHT02024,HT,LG,광주
20240618,20240618LTKT02024,KT,LT,수원
20240618,20240618NCOB02024,OB,NC,잠실
20240618,20240618SKSS02024,SS,SK,대구
20240618,20240618WOHH02024,HH,WO,청주
20240619,20240619BL1,,,
20240619,20240619LGHT02024,HT,LG,광주
20240619,20240619LTKT02024,KT,LT,수원
20240619,20240619NCOB02024,OB,NC,잠실
20240619,20240619SKSS02024,SS,SK,대구
20240619,20240619WOHH02024,HH,WO,청주
20240620,20240620BL1,,,
20240620,20240620LGHT02024,HT,LG,광주
20240620,20240620LTKT02024,KT,LT,수원
20240620,20240620NCOB02024,OB,NC,잠실
20240620,20240620SKSS02024,SS,SK,대구
20240620,20240620WOHH02024,HH,WO,청주
20240621,20240621BL1,,,
20240621,20240621HHHT02024,HT,HH,광주
20240621,20240621KTLG02024,LG,KT,잠실
20240621,20240621LTWO02024,WO,LT,고척
20240621,20240621NCSK02024,SK,NC,문학
20240621,20240621OBSS02024,SS,OB,대구
20240622,20240622LTWO02024,WO,LT,고척
20240622,20240622NCSK02024,SK,NC,문학
20240623,20240623HHHT12024,HT,HH,광주
20240623,20240623KTLG12024,LG,KT,잠실
20240623,20240623LTWO02024,WO,LT,고척
20240623,20240623OBSS12024,SS,OB,대구
20240623,20240623NCSK02024,SK,NC,문학
20240623,20240623KTLG22024,LG,KT,잠실
20240623,20240623HHHT22024,HT,HH,광주
20240623,20240623OBSS22024,SS,OB,대구
20240625,20240625BL1,,,
20240625,20240625HTLT02024,LT,HT,사직
20240625,20240625KTSK02024,SK,KT,문학
20240625,20240625NCWO02024,WO,NC,고척
20240625,20240625OBHH02024,HH,OB,한밭
20240625,20240625SSLG02024,LG,SS,잠실
20240626,20240626BL1,,,
20240626,20240626HTLT02024,LT,HT,사직
20240626,20240626KTSK02024,SK,KT,문학
20240626,20240626NCWO02024,WO,NC,고척
20240626,20240626OBHH02024,HH,OB,한밭
20240626,20240626SSLG02024,LG,SS,잠실
20240627,20240627BL1,,,
20240627,20240627HTLT02024,LT,HT,사직
20240627,20240627KTSK02024,SK,KT,문학
20240627,20240627NCWO02024,WO,NC,고척
20240627,20240627OBHH02024,HH,OB,한밭
20240627,20240627SSLG02024,LG,SS,잠실
20240628,20240628BL1,,,
20240628,20240628HHLT02024,LT,HH,사직
20240628,20240628LGNC02024,NC,LG,창원
20240628,20240628SKOB02024,OB,SK,잠실
20240628,20240628SSKT02024,KT,SS,수원
20240628,20240628WOHT02024,HT,WO,광주
20240629,20240629SKOB02024,OB,SK,잠실
20240630,20240630SSKT12024,KT,SS,수원
20240630,20240630LGNC02024,NC,LG,창원
20240630,20240630SKOB02024,OB,SK,잠실
20240630,20240630SSKT22024,KT,SS,수원
20240702,20240702BL1,,,
20240702,20240702HTSS02024,SS,HT,대구
20240702,20240702KTHH02024,HH,KT,한밭
20240702,20240702LGWO02024,WO,LG,고척
20240703,20240703BL1,,,
20240703,20240703HTSS02024,SS,HT,대구
20240703,20240703KTHH02024,HH,KT,한밭
20240703,20240703LGWO02024,WO,LG,고척
20240703,20240703LTOB02024,OB,LT,잠실
20240703,20240703SKNC02024,NC,SK,창원
20240704,20240704BL1,,,
20240704,20240704HTSS02024,SS,HT,대구
20240704,20240704KTHH02024,HH,KT,한밭
20240704,20240704LGWO02024,WO,LG,고척
20240704,20240704LTOB02024,OB,LT,잠실
20240704,20240704SKNC02024,NC,SK,창원
20240706,99990706WEEA02024,EA,WE,문학
20240709,20240709BL1,,,
20240709,20240709HHWO02024,WO,HH,고척
20240709,20240709HTLG02024,LG,HT,잠실
20240709,20240709LTSK02024,SK,LT,문학
20240710,20240710BL1,,,
20240710,20240710HHWO02024,WO,HH,고척
20240710,20240710HTLG02024,LG,HT,잠실
20240710,20240710LTSK02024,SK,LT,문학
20240710,20240710NCSS02024,SS,NC,대구
20240710,20240710OBKT02024,KT,OB,수원
20240711,20240711BL1,,,
20240711,20240711HHWO02024,WO,HH,고척
20240711,20240711HTLG02024,LG,HT,잠실
20240711,20240711LTSK02024,SK,LT,문학
20240711,20240711NCSS02024,SS,NC,대구
20240711,20240711OBKT02024,KT,OB,수원
20240712,20240712BL1,,,
20240712,20240712KTLT02024,LT,KT,사직
20240712,20240712LGHH02024,HH,LG,한밭
20240712,20240712SKHT02024,HT,SK,광주
20240712,20240712SSOB02024,OB,SS,잠실
20240712,20240712WONC02024,NC,WO,창원
20240713,20240713KTLT02024,LT,KT,사직
20240713,20240713LGHH02024,HH,LG,한밭
20240713,20240713SKHT02024,HT,SK,광주
20240713,20240713SSOB02024,OB,SS,잠실
20240713,20240713WONC02024,NC,WO,창원
20240714,20240714LGHH02024,HH,LG,한밭
20240714,20240714SKHT02024,HT,SK,광주
20240714,20240714SSOB02024,OB,SS,잠실
20240716,20240715BL1,,,
20240716,20240716KTWO02024,WO,KT,고척
20240716,20240716OBLT02024,LT,OB,울산
20240717,20240717BL1,,,
20240717,20240717HHNC02024,NC,HH,창원
20240717,20240717KTWO02024,WO,KT,고척
20240717,20240717OBLT02024,LT,OB,울산
20240717,20240717SKLG02024,LG,SK,잠실
20240717,20240717SSHT02024,HT,SS,광주
20240718,20240718BL1,,,
20240718,20240718HHNC02024,NC,HH,창원
20240718,20240718KTWO02024,WO,KT,고척
20240718,20240718OBLT02024,LT,OB,울산
20240718,20240718SSHT02024,HT,SS,광주
20240719,20240719BL1,,,
20240719,20240719HTHH02024,HH,HT,한밭
20240719,20240719LTSS02024,SS,LT,대구
20240719,20240719NCKT02024,KT,NC,수원
20240719,20240719OBLG02024,LG,OB,잠실
20240719,20240719WOSK02024,SK,WO,문학
20240720,20240720HTHH02024,HH,HT,한밭
20240720,20240720LTSS02024,SS,LT,대구
20240721,20240721HTHH02024,HH,HT,한밭
20240721,20240721LTSS02024,SS,LT,대구
20240721,20240721NCKT02024,KT,NC,수원
20240721,20240721OBLG02024,LG,OB,잠실
20240721,20240721WOSK02024,SK,WO,문학
20240723,20240723BL1,,,
20240723,20240723LGLT02024,LT,LG,사직
20240723,20240723NCHT02024,HT,NC,광주
20240723,20240723SSHH02024,HH,SS,한밭
20240723,20240723WOOB02024,OB,WO,잠실
20240724,20240724BL1,,,
20240724,20240724NCHT02024,HT,NC,광주
20240724,20240724SKKT02024,KT,SK,수원
20240724,20240724SSHH02024,HH,SS,한밭
20240724,20240724WOOB02024,OB,WO,잠실
20240725,20240725BL1,,,
20240725,20240725LGLT02024,LT,LG,사직
20240725,20240725NCHT02024,HT,NC,광주
20240725,20240725SKKT02024,KT,SK,수원
20240725,20240725WOOB02024,OB,WO,잠실
20240726,20240726BL1,,,
20240726,20240726HTWO02024,WO,HT,고척
20240726,20240726KTSS02024,SS,KT,대구
20240726,20240726LTNC02024,NC,LT,창원
20240726,20240726OBSK02024,SK,OB,문학
20240727,20240727HTWO02024,WO,HT,고척
20240727,20240727KTSS02024,SS,KT,대구
20240727,20240727LTNC02024,NC,LT,창원
20240727,20240727OBSK02024,SK,OB,문학
20240728,20240728HTWO02024,WO,HT,고척
20240728,20240728HHLG02024,LG,HH,잠실
20240728,20240728KTSS02024,SS,KT,대구
20240728,20240728LTNC02024,NC,LT,창원
20240728,20240728OBSK02024,SK,OB,문학
20240730,20240730BL1,,,
20240730,20240730HHKT02024,KT,HH,수원
20240730,20240730LTSK02024,SK,LT,문학
20240730,20240730NCWO02024,WO,NC,고척
20240730,20240730OBHT02024,HT,OB,광주
20240730,20240730SSLG02024,LG,SS,잠실
20240731,20240731BL1,,,
20240731,20240731HHKT02024,KT,HH,수원
20240731,20240731LTSK02024,SK,LT,문학
20240731,20240731NCWO02024,WO,NC,고척
20240731,20240731OBHT02024,HT,OB,광주
20240731,20240731SSLG02024,LG,SS,잠실
20240801,20240801BL1,,,
20240801,20240801HHKT02024,KT,HH,수원
20240801,20240801LTSK02024,SK,LT,문학
20240801,20240801NCWO02024,WO,NC,고척
20240801,20240801OBHT02024,HT,OB,광주
20240801,20240801SSLG02024,LG,SS,잠실
20240802,20240802BL1,,,
20240802,20240802HTHH02024,HH,HT,한밭
20240802,20240802KTNC02024,NC,KT,창원
20240802,20240802SKSS02024,SS,SK,대구
20240802,20240802WOOB02024,OB,WO,잠실
20240803,20240803HTHH02024,HH,HT,한밭
20240803,20240803LGLT02024,LT,LG,울산
20240803,20240803SKSS02024,SS,SK,대구
20240803,20240803WOOB02024,OB,WO,잠실
20240804,20240804KTNC02024,NC,KT,창원
20240804,20240804SKSS02024,SS,SK,대구
20240806,20240806BL1,,,
20240806,20240806HHSS02024,SS,HH,대구
20240806,20240806KTHT02024,HT,KT,광주
20240806,20240806LGOB02024,OB,LG,잠실
20240806,20240806NCLT02024,LT,NC,사직
20240806,20240806SKWO02024,WO,SK,고척
20240807,20240807BL1,,,
20240807,20240807HHSS02024,SS,HH,대구
20240807,20240807KTHT02024,HT,KT,광주
20240807,20240807LGOB02024,OB,LG,잠실
20240807,20240807NCLT02024,LT,NC,사직
20240807,20240807SKWO02024,WO,SK,고척
20240808,20240808BL1,,,
20240808,20240808HHSS02024,SS,HH,대구
20240808,20240808KTHT02024,HT,KT,광주
20240808,20240808LGOB02024,OB,LG,잠실
20240808,20240808SKWO02024,WO,SK,고척
20240809,20240809BL1,,,
20240809,20240809LTKT02024,KT,LT,수원
20240809,20240809NCLG02024,LG,NC,잠실
